0.0	1.8936128398196062E-4	1.4479739410383255E-4
25.0	2.1877813132323787E-6	2.901627362586856E-6
50.0	4.414895474416191E-6	4.77676029200668E-7
75.0	1.4767938620252795E-5	2.038389593544832E-5
100.0	9.33492450536141E-6	3.3833696781891183E-6
125.0	6.31352510435574E-5	1.0981836967023329E-4
150.0	6.709459208791519E-5	5.9291792000491684E-5
175.0	1.6011788915414407E-4	1.335405850476255E-4
200.0	2.0361925790752483E-4	1.634840826116527E-4
225.0	2.3895356500166476E-4	1.0285538196412708E-4
250.0	2.340475932275901E-4	1.5392621523055774E-4
275.0	3.4010142167889974E-4	8.57083309944653E-5
300.0	3.4813904197560715E-4	2.9056664969980847E-5
325.0	3.909260911297784E-4	1.4814561858245587E-4
350.0	4.3911135396972246E-4	2.0854446741650935E-4
375.0	4.5827488761456106E-4	1.3682333702771983E-4
400.0	5.450091169355098E-4	2.1751596381181922E-4
